course number,name,units,schedule,professor
54054,CE 116 WBC/FQR,3.0,F 7-10AM lab TBA; W 8-10AM lec TBA,CONCEALED
54055,CE 116 WDE1/FUV1,3.0,W 10AM-12PM lec TBA; F 10AM-1PM lab TBA,CONCEALED
54056,CE 116 WDE2/FUV2,3.0,W 10AM-12PM lec TBA; F 10AM-1PM lab TBA,CONCEALED
54116,CE 117 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
54052,CE 123 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
54053,CE 123 THV,3.0,TTh 11:30AM-1PM lec TBA,CONCEALED
54048,CE 124 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
54049,CE 124 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
54050,CE 124 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
54051,CE 124 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
54044,CE 130 THX1,3.0,TTh 2:30-4PM lec TBA,CONCEALED
54045,CE 130 THX2,3.0,TTh 2:30-4PM lec TBA,CONCEALED
54046,CE 130 THY1,3.0,TTh 4-5:30PM lec TBA,CONCEALED
54047,CE 130 THY2,3.0,TTh 4-5:30PM lec TBA,CONCEALED
54040,CE 132 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
54041,CE 132 THW,3.0,TTh 1-2:30PM lec TBA,CONCEALED
54042,CE 132 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
54043,CE 132 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
54038,CE 141 THV,3.0,TTh 11:30AM-1PM lec TBA,CONCEALED
54039,CE 141 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
54034,CE 142 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
54035,CE 142 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
54036,CE 142 THW,3.0,TTh 1-2:30PM lec TBA,CONCEALED
54037,CE 142 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
54032,CE 151 WFBC,4.0,WF 8-10AM lec TBA,CONCEALED
54033,CE 151 WFDE,4.0,WF 10AM-12PM lec TBA,CONCEALED
54029,CE 152 WFBC1,4.0,WF 8-10AM lec TBA,CONCEALED
54030,CE 152 WFBC2,4.0,WF 8-10AM lec TBA,CONCEALED
54031,CE 152 WFDE,4.0,WF 10AM-12PM lec TBA,CONCEALED
54107,CE 156 SCDE,3.0,S 9AM-12PM lec TBA,CONCEALED
54108,CE 157 SWX,3.0,S 1-4PM lec TBA,CONCEALED
54028,CE 162 TBC/HQR,3.0,Th 7-10AM lab TBA; T 8-10AM lec TBA,CONCEALED
54024,CE 163 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
54025,CE 163 THV,3.0,TTh 11:30AM-1PM lec TBA,CONCEALED
54026,CE 163 THW,3.0,TTh 1-2:30PM lec TBA,CONCEALED
54027,CE 163 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
54023,CE 190 WFW,1.0,WF 1-2:30PM lab TBA,TBA
54020,CE 197 MWXIntroduction to Nondestructive Testing,3.0,M 1-4PM lec TBA,CONCEALED
54019,CE 197 WFVTraffic Modeling and Simulation,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
54021,CE 199 CGS,3.0,WF 1-5:30PM lec TBA,TBA
54022,CE 199 WET,3.0,WF 1-5:30PM lec TBA,TBA
54018,CE 201 TZZQ,3.0,T 6-9PM lec TBA,"ANTONIO, OSCAR VICTOR"
54112,CE 211 TBCD,3.0,T 8-11AM lec TBA,"TABIOS, GUILLERMO"
54113,CE 213 HBCD,3.0,Th 8-11AM lec TBA,"TABIOS, GUILLERMO"
54114,CE 214 HZZQ,3.0,Th 6-9PM lec TBA,"SORIANO, ROBERTO"
54118,CE 226 HZZQ,3.0,Th 6-9PM lec TBA,"IGNACIO, ULPIANO"
54017,CE 246 HYZ,3.0,Th 4-7PM lec TBA,"PALMIANO, HILARIO SEAN"
54119,CE 248 FJKL,3.0,F 2-5PM lec TBA,"SIGUA, RICARDO"
54016,CE 249 FZZQ,3.0,F 6-9PM lec TBA,"REGIDOR, JOSE REGIN"
54015,CE 250 WFZQ,3.0,WF 7:30-9PM lec TBA,"GERMAR , FERNANDO "
54109,CE 252 FZZQ,3.0,F 6-9PM lec TBA,"HERNANDEZ, JAIME"
54117,CE 259 WFY,3.0,WF 4-5:30PM lec TBA,"IGNACIO, ULPIANO"
54110,CE 261 MZZQ,3.0,M 6-9PM lec TBA,"ZARCO, MARK ALBERT"
54014,CE 262 TZZQ,3.0,T 6-9PM lec TBA,"ACACIO, ALEXIS PHILIP"
54013,CE 269 HZZQ,3.0,Th 6-9PM lec TBA,"ACACIO, ALEXIS PHILIP"
54012,CE 297 MZZQPractical and Research Applications of Nondestructive Testing,3.0,M 6-9PM lec TBA,"ANTONIO, OSCAR VICTOR"
54115,CE 297 TYZCoastal and Port Infrastructure Engineering,3.0,T 4-7PM lec TBA,"CRUZ, ERIC"
54011,CE 297 WZZQPavement Management System,3.0,W 6-9PM lec TBA,"BRONUELA, LEA"
53509,ChE 124 HQRUV,2.0,Th 7AM-1PM lab TBA,"SALVILLA, JOHN NIKKO"
53508,ChE 124 TQRUV,2.0,T 7AM-1PM lab TBA,"SALVILLA, JOHN NIKKO"
53510,ChE 126 THY1,3.0,TTh 4-5:30PM lec TBA,"DEANG, MICHAEL SEAN"
53511,ChE 126 THY2,3.0,TTh 4-5:30PM lec TBA,"DEL ROSARIO, JULIE ANNE"
53513,ChE 135 HQRUV,2.0,Th 7AM-1PM lab TBA,"ADOLACION, JAY R"
53512,ChE 135 TQRUV,2.0,T 7AM-1PM lab TBA,"ADOLACION, JAY R"
53524,ChE 140 WBC/FQR,3.0,F 7-10AM lab TBA; W 8-10AM lec TBA,"RIVERA, ANTONIO; SUBOSA, BEMBOY NI�O"
53525,ChE 140 WKL/FXY,3.0,F 2:30-5:30PM lab TBA; W 3-5PM lec TBA,"VILLANUEVA, CARMELITA; SUBOSA, BEMBOY NI�O"
53537,ChE 142 WX,0.0,W 2:30-4PM lec TBA,"ABERILLA, JHUD MIKHAIL"
53538,ChE 142 WFUV1,3.0,WF 10AM-1PM lab TBA,"ABERILLA, JHUD MIKHAIL"
53539,ChE 142 WFUV2,3.0,WF 10AM-1PM lab TBA,"SOROLLA, MAURICE; DEL ROSARIO, JULIE ANNE"
53540,ChE 142 WFUV3,3.0,WF 10AM-1PM lab TBA,"ALAMANI, BRYAN; PILARIO, KARL EZRA; MOPON, MARLON"
53521,ChE 144 MWXYZ1,2.0,M 1-7PM lab TBA,"GONZALES, ARTHUR; ABERILLA, JHUD MIKHAIL; DEANG, MICHAEL SEAN"
53522,ChE 144 MWXYZ2,2.0,M 1-7PM lab TBA,"ROLLON, ANALIZA; OCON, JOEY; PEREZ, JEM VALERIE; TAMARGO, RAMUEL JOHN"
53523,ChE 144 MWXYZ3,2.0,M 1-7PM lab TBA,"MUNOZ, JOSE; YAP, KRISTIAN JULY; ALAMANI, BRYAN; REMOLONA, MIGUEL FRANCISCO; PILARIO, KARL EZRA"
53519,ChE 150 THW,3.0,TTh 1-2:30PM lec TBA,"BAYNOSA, MARJORIE; YAP, KRISTIAN JULY"
53520,ChE 150 WFV,3.0,WF 11:30AM-1PM lec TBA,"BALLESTEROS, FLORENCIO"
53517,ChE 190 SWX1,1.0,S 1-4PM lab TBA,"DELA CRUZ, JOHN VON WERNHER"
53518,ChE 190 SWX2,1.0,S 1-4PM lab TBA,"BAYNOSA, MARJORIE; SUBOSA, BEMBOY NI�O"
53541,ChE 197 HYZNuclear Technology for Engineers,3.0,Th 4-7PM lec TBA,"OCON, JOEY"
53526,ChE 197 SYZIntroduction to Supply Chain for Chemical Engineers,3.0,S 4-7PM lec TBA,"DE VERA, MARLON JESSPHER"
53542,ChE 197 THVIntroduction to Artificial Intelligence (AI) and Machine Learning (ML) for Chemical Engineers,3.0,TTh 11:30AM-1PM lec TBA,"REMOLONA, MIGUEL FRANCISCO; PILARIO, KARL EZRA"
53527,ChE 211 SWX,3.0,S 1-4PM lec TBA,"MUNOZ, JOSE"
53528,ChE 229 WZZQ,3.0,W 6-9PM lec TBA,"ABERILLA, JHUD MIKHAIL"
53529,ChE 233 THX,3.0,TTh 2:30-4PM lec TBA,"ROLLON, ANALIZA"
53530,ChE 241 TZZQ,3.0,T 6-9PM lec TBA,"MUNOZ, JOSE"
53531,ChE 251 WFY,3.0,WF 4-5:30PM lec TBA,"PILARIO, KARL EZRA"
53553,ChE 261 HZZQ,3.0,Th 6-9PM lec TBA,"DALIDA, MARIA LOURDES"
53532,ChE 266 FZZQ,3.0,F 6-9PM lec TBA,"TAMARGO, RAMUEL JOHN"
53533,ChE 296.1 MP,1.0,M 7-8PM seminar TBA,"PEREZ, JEM VALERIE"
53534,ChE 296.2 MP,1.0,M 7-8PM seminar TBA,"OCON, JOEY"
53543,ChE 297 HZZQIntroduction to Molecular Modeling,3.0,Th 6-9PM lec TBA,"GONZALES, ARTHUR"
53544,ChE 297 WZZQClinical Needs-Based Biomedical Engineering Design,3.0,W 6-9PM lec TBA,"ALAMANI, BRYAN"
38601,Chem 1 THV,3.0,TTh 11:30AM-1PM lec TBA,"ESPINO, MARIA PYTHIAS"
38602,Chem 1 THX,3.0,TTh 2:30-4PM lec TBA,"VILLARAZA, AARON JOSEPH"
38603,Chem 1 THX1,3.0,TTh 2:30-4PM lec TBA,"CASTRICIONES, EMILY"
38604,Chem 1 WFR,3.0,WF 8:30-10AM lec TBA,"COO, LILIBETH"
38605,Chem 1 WFU,3.0,WF 10-11:30AM lec TBA,"GREGORIO, CYNTHIA GRACE"
38659,Chem 16 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
38660,Chem 16 THR1,3.0,TTh 8:30-10AM lec TBA,CONCEALED
38661,Chem 16 THR2,3.0,TTh 8:30-10AM lec TBA,CONCEALED
38662,Chem 16 THR3,3.0,TTh 8:30-10AM lec TBA,CONCEALED
38656,Chem 16 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38657,Chem 16 THU1,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38658,Chem 16 THU2,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38663,Chem 16 THW,3.0,TTh 1-2:30PM lec TBA,CONCEALED
38664,Chem 16 THW1,3.0,TTh 1-2:30PM lec TBA,CONCEALED
38665,Chem 16 THW2,3.0,TTh 1-2:30PM lec TBA,CONCEALED
38671,Chem 16 WFR,3.0,WF 8:30-10AM lec TBA,CONCEALED
38666,Chem 16 WFV,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
38667,Chem 16 WFV1,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
38668,Chem 16 WFV2,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
38669,Chem 16 WFW,3.0,WF 1-2:30PM lec TBA,CONCEALED
38670,Chem 16 WFW1,3.0,WF 1-2:30PM lec TBA,CONCEALED
38710,Chem 16.1 MSUV1,2.0,MS 10AM-1PM lab TBA,CONCEALED
38711,Chem 16.1 MSUV2,2.0,MS 10AM-1PM lab TBA,CONCEALED
38712,Chem 16.1 MSUV3,2.0,MS 10AM-1PM lab TBA,CONCEALED
38682,Chem 16.1 THR1/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38685,Chem 16.1 THR2/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38689,Chem 16.1 THR3/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38680,Chem 16.1 THR/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38674,Chem 16.1 THU1/THQR,2.0,TTh 7-10AM lab TBA,CONCEALED
38678,Chem 16.1 THU2/THQR,2.0,TTh 7-10AM lab TBA,CONCEALED
38672,Chem 16.1 THU/THQR,2.0,TTh 7-10AM lab TBA,CONCEALED
38693,Chem 16.1 THW1/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38696,Chem 16.1 THW2/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38690,Chem 16.1 THW/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38709,Chem 16.1 WFR/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38705,Chem 16.1 WFV1/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38706,Chem 16.1 WFV2/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38697,Chem 16.1 WFV/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38708,Chem 16.1 WFW1/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38707,Chem 16.1 WFW/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38627,Chem 17 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
38628,Chem 17 THR1,3.0,TTh 8:30-10AM lec TBA,CONCEALED
38629,Chem 17 THR2,3.0,TTh 8:30-10AM lec TBA,CONCEALED
38630,Chem 17 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38631,Chem 17 THU1,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38632,Chem 17 THV,3.0,TTh 11:30AM-1PM lec TBA,CONCEALED
38633,Chem 17 THV1,3.0,TTh 12-1PM lec TBA,CONCEALED
38634,Chem 17 WFR,3.0,WF 8:30-10AM lec TBA,CONCEALED
38635,Chem 17 WFR1,3.0,WF 8:30-10AM lec TBA,CONCEALED
38636,Chem 17 WFR2,3.0,WF 8:30-10AM lec TBA,CONCEALED
38637,Chem 17 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
38638,Chem 17 WFU1,3.0,WF 10-11:30AM lec TBA,CONCEALED
38639,Chem 17 WFV,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
38641,Chem 17.1 THR1/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38642,Chem 17.1 THR2/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38640,Chem 17.1 THR/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38644,Chem 17.1 THU1/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38643,Chem 17.1 THU/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38646,Chem 17.1 THV1/THQR,2.0,TTh 7-10AM lab TBA,CONCEALED
38645,Chem 17.1 THV/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38648,Chem 17.1 WFR1/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38649,Chem 17.1 WFR2/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38647,Chem 17.1 WFR/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38651,Chem 17.1 WFU1/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38650,Chem 17.1 WFU/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38652,Chem 17.1 WFV/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38745,Chem 26 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38748,Chem 26 THU1,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38750,Chem 26 THU2,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38753,Chem 26 THU3,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38759,Chem 26 THV,3.0,TTh 11:30AM-1PM lec TBA,CONCEALED
38763,Chem 26 THV1,3.0,TTh 11:30AM-1PM lec TBA,CONCEALED
38764,Chem 26 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
38767,Chem 26 THX1,3.0,TTh 2:30-4PM lec TBA,CONCEALED
38769,Chem 26 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
38771,Chem 26 WFU1,3.0,WF 10-11:30AM lec TBA,CONCEALED
38773,Chem 26 WFV,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
38775,Chem 26 WFV1,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
38777,Chem 26 WFX,3.0,WF 2:30-4PM lec TBA,CONCEALED
38779,Chem 26 WFX1,3.0,WF 2:30-4PM lec TBA,CONCEALED
38749,Chem 26.1 THU1/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38751,Chem 26.1 THU2/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38757,Chem 26.1 THU3/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38746,Chem 26.1 THU/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38765,Chem 26.1 THV1/THQR,2.0,TTh 7-10AM lab TBA,CONCEALED
38761,Chem 26.1 THV/THQR,2.0,TTh 7-10AM lab TBA,CONCEALED
38768,Chem 26.1 THX1/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38766,Chem 26.1 THX/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38772,Chem 26.1 WFU1/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38770,Chem 26.1 WFU/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38776,Chem 26.1 WFV1/WFQR,2.0,WF 7-10AM lab TBA,CONCEALED
38774,Chem 26.1 WFV/WFQR,2.0,WF 7-10AM lab TBA,CONCEALED
38780,Chem 26.1 WFX1/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38778,Chem 26.1 WFX/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38754,Chem 28 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38733,Chem 28 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
38756,Chem 28 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
38755,Chem 28 WFX,3.0,WF 2:30-4PM lec TBA,CONCEALED
38758,Chem 28.1  THU/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38747,Chem 28.1 THX/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38762,Chem 28.1 WFU/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38760,Chem 28.1 WFX/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38673,Chem 31 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
38676,Chem 31 THR1,3.0,TTh 8:30-10AM lec TBA,CONCEALED
38679,Chem 31 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38683,Chem 31 THU1,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38686,Chem 31 THV,3.0,TTh 11:30AM-1PM lec TBA,CONCEALED
38688,Chem 31 THV1,3.0,TTh 11:30AM-1PM lec TBA,CONCEALED
38692,Chem 31 WFR,3.0,WF 8:30-10AM lec TBA,CONCEALED
38695,Chem 31 WFR1,3.0,WF 8:30-10AM lec TBA,CONCEALED
38699,Chem 31 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
38703,Chem 31 WFV,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
38701,Chem 31 WFV1,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
38677,Chem 31.1 THR1/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38675,Chem 31.1 THR/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38684,Chem 31.1 THU1/THQR,2.0,TTh 7-10AM lab TBA,CONCEALED
38681,Chem 31.1 THU/THQR,2.0,TTh 7-10AM lab TBA,CONCEALED
38691,Chem 31.1 THV1/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38687,Chem 31.1 THV/THWX,2.0,TTh 1-4PM lab TBA,CONCEALED
38698,Chem 31.1 WFR1/WFUV1,2.0,WF 10AM-1PM lab TBA,CONCEALED
38694,Chem 31.1 WFR/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38700,Chem 31.1 WFU/WFQR,2.0,WF 7-10AM lab TBA,CONCEALED
38702,Chem 31.1 WFV1/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38704,Chem 31.1 WFV/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38606,Chem 34 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
38607,Chem 34 WFR,3.0,WF 8:30-10AM lec TBA,CONCEALED
38608,Chem 34 WFR1,3.0,WF 8:30-10AM lec TBA,CONCEALED
38713,Chem 40 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38714,Chem 40 THU1,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38715,Chem 40 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
38716,Chem 40 THX1,3.0,TTh 2:30-4PM lec TBA,CONCEALED
38717,Chem 40 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
38718,Chem 40 WFU1,3.0,WF 10-11:30AM lec TBA,CONCEALED
38719,Chem 40 WFV,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
38720,Chem 40 WFV1,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
38721,Chem 40 WFX,3.0,WF 2:30-4PM lec TBA,CONCEALED
38722,Chem 40 WFX1,3.0,WF 2:30-4PM lec TBA,CONCEALED
38724,Chem 40.1 THU1/THQR,2.0,TTh 7-10AM lab TBA,CONCEALED
38723,Chem 40.1 THU/THQR,2.0,TTh 7-10AM lab TBA,CONCEALED
38726,Chem 40.1 THX1/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38725,Chem 40.1 THX/THUV,2.0,TTh 10AM-1PM lab TBA,CONCEALED
38728,Chem 40.1 WFU1/WFQR,2.0,WF 7-10AM lab TBA,CONCEALED
38727,Chem 40.1 WFU/WFQR,2.0,WF 7-10AM lab TBA,CONCEALED
38730,Chem 40.1 WFV1/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38729,Chem 40.1 WFV/WFWX,2.0,WF 1-4PM lab TBA,CONCEALED
38732,Chem 40.1 WFX1/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38731,Chem 40.1 WFX/WFUV,2.0,WF 10AM-1PM lab TBA,CONCEALED
38616,Chem 105 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
38617,Chem 105 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38618,Chem 105 THW,3.0,TTh 1-2:30PM lec TBA,CONCEALED
38619,Chem 105 WFW,3.0,WF 1-2:30PM lec TBA,CONCEALED
38612,Chem 112 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
38613,Chem 112 WFY,3.0,WF 4-5:30PM lec TBA,CONCEALED
38623,Chem 123 THW,3.0,TTh 1-2:30PM lec TBA,CONCEALED
38624,Chem 123 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
38625,Chem 123 WFW,3.0,WF 1-2:30PM lec TBA,CONCEALED
38626,Chem 123 WFX,3.0,WF 2:30-4PM lec TBA,CONCEALED
38611,Chem 145.1 HRU,1.0,Th 8:30-11:30AM lab TBA,CONCEALED
38609,Chem 145.1 TRU,1.0,T 8:30-11:30AM lab TBA,CONCEALED
38610,Chem 145.1 WRU,1.0,W 8:30-11:30AM lab TBA,CONCEALED
38620,Chem 146 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
38621,Chem 146 WFR,3.0,WF 8:30-10AM lec TBA,CONCEALED
38622,Chem 146 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
38614,Chem 154 THW,3.0,TTh 1-2:30PM lec TBA,CONCEALED
38615,Chem 154 WFW,3.0,WF 1-2:30PM lec TBA,CONCEALED
38739,Chem 211 S,3.0,S 9AM-12PM lec TBA,CONCEALED
38740,Chem 220 THZ,3.0,TTh 5:30-7PM lec TBA,CONCEALED
38743,Chem 230 WFZ,3.0,WF 5:30-7PM lec TBA,CONCEALED
38744,Chem 237 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
38741,Chem 240 WFY,3.0,WF 4-5:30PM lec TBA,CONCEALED
38742,Chem 250 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
38734,Chem 291 MI,1.0,M 3-4PM seminar TBA,CONCEALED
38735,Chem 292 MA,1.0,M 3-4PM seminar TBA,CONCEALED
38736,Chem 293 MO,1.0,M 3-4PM seminar TBA,CONCEALED
38737,Chem 294 MB,1.0,M 3-4PM seminar TBA,CONCEALED
38738,Chem 295 MP,1.0,M 3-4PM seminar TBA,CONCEALED
53514,ChemE 2 THW,3.0,TTh 1-2:30PM lec TBA,"PEREZ, JEM VALERIE"
53515,ChemE 2 THX,3.0,TTh 2:30-4PM lec TBA,"PEREZ, JEM VALERIE"
53516,ChemE 2 WFY,3.0,WF 4-5:30PM lec TBA,"ALCANZARE, MYRON"
53451,ChemE 102 TDE1/HUV1,3.0,T 10AM-12PM lec TBA; Th 10AM-1PM lab TBA,"YAP, KRISTIAN JULY"
53452,ChemE 102 TDE2/HUV2,3.0,T 10AM-12PM lec TBA; Th 10AM-1PM lab TBA,"BAYNOSA, MARJORIE; SUBOSA, BEMBOY NI�O"
53453,ChemE 102 TIJ/HWX,3.0,T 1-3PM lec TBA; Th 1-4PM lab TBA,"SUBOSA, BEMBOY NI�O"
53454,ChemE 102 TKL/HXY,3.0,Th 2:30-5:30PM lab TBA; T 3-5PM lec TBA,"NOGALES, ERNEST NATHAN"
53455,ChemE 102 WDE1/FUV1,3.0,W 10AM-12PM lec TBA; F 10AM-1PM lab TBA,"JEREMIAS, JAYSON SIME"
53456,ChemE 102 WDE2/FUV2,3.0,W 10AM-12PM lec TBA; F 10AM-1PM lab TBA,"BAYNOSA, MARJORIE"
53457,ChemE 102 WIJ/FWX,3.0,W 1-3PM lec TBA; F 1-4PM lab TBA,"JEREMIAS, JAYSON SIME"
53458,ChemE 102 WKL/FXY,3.0,F 2:30-5:30PM lab TBA; W 3-5PM lec TBA,"DEANG, MICHAEL SEAN"
53459,ChemE 105 TIJ1/HWX1,3.0,T 1-3PM lec TBA; Th 1-4PM lab TBA,"REMOLONA, MIGUEL FRANCISCO"
53460,ChemE 105 TIJ2/HWX2,3.0,T 1-3PM lec TBA; Th 1-4PM lab TBA,"GONZALES, ARTHUR"
53461,ChemE 105 TIJ3/HWX3,3.0,T 1-3PM lec TBA; Th 1-4PM lab TBA,"MOPON, MARLON"
53462,ChemE 105 TKL/HXY,3.0,Th 2:30-5:30PM lab TBA; T 3-5PM lec TBA,"TAMARGO, RAMUEL JOHN"
53463,ChemE 105 TLN/HYZ,3.0,T 4-6PM lec TBA; Th 4-7PM lab TBA,"MOPON, MARLON"
53464,ChemE 105 WIJ/FWX,3.0,W 1-3PM lec TBA; F 1-4PM lab TBA,"REMOLONA, MIGUEL FRANCISCO"
53465,ChemE 105 WKL1/FXY1,3.0,F 2:30-5:30PM lab TBA; W 3-5PM lec TBA,"MOPON, MARLON"
53466,ChemE 105 WKL2/FXY2,3.0,F 2:30-5:30PM lab TBA; W 3-5PM lec TBA,"TAMARGO, RAMUEL JOHN"
53472,ChemE 123 SWX,3.0,S 1-4PM lec TBA,"VILLANUEVA, LOUIE ARELVI"
53467,ChemE 123 THU,3.0,TTh 10-11:30AM lec TBA,"DALIDA, MARIA LOURDES"
53468,ChemE 123 THV,3.0,TTh 11:30AM-1PM lec TBA,"DALIDA, MARIA LOURDES"
53469,ChemE 123 THW,3.0,TTh 1-2:30PM lec TBA,"DEANG, MICHAEL SEAN"
53470,ChemE 123 THX,3.0,TTh 2:30-4PM lec TBA,"DEANG, MICHAEL SEAN"
53471,ChemE 123 THY,3.0,TTh 4-5:30PM lec TBA,"ABERILLA, JHUD MIKHAIL"
53473,ChemE 130 TBC/HQR,3.0,Th 7-10AM lab TBA; T 8-10AM lec TBA,"BAYNOSA, MARJORIE"
53474,ChemE 130 TCD/HRU,3.0,Th 8:30-11:30AM lab TBA; T 9-11AM lec TBA,"SANGLAY, JOHN PAUL NI�O"
53475,ChemE 130 TDE/HUV,3.0,T 10AM-12PM lec TBA; Th 10AM-1PM lab TBA,"NALZARO, PAUL JAKE"
